name,start,end,speaker,text,amplitude,val,act,dom,disc_emo,emo_class,substantivos,topic,loud_voice
audio386.wav,1814.966,1815.987,SPEAKER_02,It's now four years later.,0.1265831,0.22,0.22,0.3,"[{'Emotion': 'anger', 'Score': '77.1%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.5%'}, {'Emotion': 'happiness', 'Score': '22.0%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,[],[],False
audio387.wav,1816.007,1817.467,SPEAKER_02,We still have trillion-dollar deficits.,0.13306302,0.12,0.19,0.31,"[{'Emotion': 'anger', 'Score': '1.1%'}, {'Emotion': 'disgust', 'Score': '0.6%'}, {'Emotion': 'fear', 'Score': '1.3%'}, {'Emotion': 'happiness', 'Score': '97.0%'}, {'Emotion': 'sadness', 'Score': '0.0%'}]",happiness,"['trillion', 'dollar', 'deficits']",deficits,False
audio388.wav,1817.527,1820.709,SPEAKER_02,The CBO says we'll have a trillion-dollar deficit each of the next four years.,0.14709917,0.24,0.1,0.24,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '78.6%'}, {'Emotion': 'fear', 'Score': '0.6%'}, {'Emotion': 'happiness', 'Score': '11.1%'}, {'Emotion': 'sadness', 'Score': '9.4%'}]",neutral,"['cbo', 'trillion', 'dollar', 'deficit', 'next', 'four', 'years']",deficit,False
audio389.wav,1821.389,1823.871,SPEAKER_02," If you're reelected, we'll get to a trillion-dollar debt.",0.23599118,-0.28,0.3,0.4,"[{'Emotion': 'anger', 'Score': '0.6%'}, {'Emotion': 'disgust', 'Score': '4.5%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '94.7%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['trillion', 'dollar', 'debt']",debt,False
audio390.wav,1824.631,1826.693,SPEAKER_02,You have said before you'd cut the deficit in half.,0.19429679,-0.38,0.13,0.33,"[{'Emotion': 'anger', 'Score': '0.5%'}, {'Emotion': 'disgust', 'Score': '8.8%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '90.3%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,"['deficit', 'half']",deficit,False
audio391.wav,1827.333,1829.815,SPEAKER_02,And I love this idea of $4 trillion in cuts.,0.14980406,0.78,0.31,0.4,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '93.3%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '6.1%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",disgust,"['idea', 'cuts']",idea,False
audio392.wav,1829.835,1836.359,SPEAKER_02,"You found $4 trillion of ways to reduce or to get closer to a balanced budget, except we still show trillion-dollar deficits every year.",0.23704739,0.26,0.24,0.34,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '50.9%'}, {'Emotion': 'fear', 'Score': '5.3%'}, {'Emotion': 'happiness', 'Score': '43.3%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",neutral,"['ways', 'balanced', 'budget', 'trillion', 'dollar', 'deficits']",deficits,False
audio393.wav,1837.079,1838.32,SPEAKER_02,That doesn't get the job done.,0.167981,-0.45,0.12,0.21,"[{'Emotion': 'anger', 'Score': '2.0%'}, {'Emotion': 'disgust', 'Score': '3.3%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '94.3%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",happiness,['job'],job,False
audio394.wav,1839.1,1842.543,SPEAKER_02,"Let me come back and say, why is it that I don't want to raise taxes?",0.22415952,-0.52,0.29,0.33,"[{'Emotion': 'anger', 'Score': '2.1%'}, {'Emotion': 'disgust', 'Score': '4.7%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '92.8%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,['taxes'],taxes,False
audio395.wav,1843.163,1844.644,SPEAKER_02,Why don't I want to raise taxes on people?,0.17589325,-0.81,0.37,0.42,"[{'Emotion': 'anger', 'Score': '97.7%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '1.7%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,"['taxes', 'people']",people,False
audio396.wav,1846.462,1848.183,SPEAKER_02," And actually, you said it back in 2010.",0.22737151,0.11,0.38,0.4,"[{'Emotion': 'anger', 'Score': '83.9%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '15.6%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,[],[],False
audio397.wav,1848.443,1851.485,SPEAKER_02,"You said, look, I'm going to extend the tax policies that we have now.",0.1739107,0.05,0.33,0.41,"[{'Emotion': 'anger', 'Score': '0.5%'}, {'Emotion': 'disgust', 'Score': '6.8%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '92.4%'}, {'Emotion': 'sadness', 'Score': '0.0%'}]",happiness,"['tax', 'policies']",policies,False
audio398.wav,1851.505,1852.866,SPEAKER_02,I'm not going to raise taxes on anyone.,0.12478037,-0.48,0.35,0.41,"[{'Emotion': 'anger', 'Score': '97.0%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '2.3%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",anger,"['taxes', 'anyone']",taxes,False
audio399.wav,1853.706,1858.689,SPEAKER_02,"Because when the economy is growing slow like this, when we're in recession, you shouldn't raise taxes on anyone.",0.20573644,-0.38,0.36,0.46,"[{'Emotion': 'anger', 'Score': '3.2%'}, {'Emotion': 'disgust', 'Score': '2.9%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '93.6%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['economy', 'recession', 'taxes', 'anyone']",recession,False
audio400.wav,1859.71,1861.231,SPEAKER_02,"Well, the economy is still growing slow.",0.22670539,-0.18,0.3,0.31,"[{'Emotion': 'anger', 'Score': '95.4%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '1.3%'}, {'Emotion': 'happiness', 'Score': '3.1%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",anger,['economy'],economy,False
audio401.wav,1861.731,1864.753,SPEAKER_02,"As a matter of fact, it's growing much more slowly now than when you made that statement.",0.24042697,-0.04,0.28,0.4,"[{'Emotion': 'anger', 'Score': '88.2%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '11.3%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",anger,"['matter', 'fact', 'statement']",statement,False
audio402.wav,1865.755,1868.898,SPEAKER_02," And so if you believe the same thing, you just don't want to raise taxes on people.",0.24163029,-0.44,0.27,0.37,"[{'Emotion': 'anger', 'Score': '1.3%'}, {'Emotion': 'disgust', 'Score': '1.7%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '96.9%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['thing', 'taxes', 'people']",people,False
audio403.wav,1869.438,1872.101,SPEAKER_02,"And the reality is, it's not just wealthy people.",0.22224528,-0.39,0.16,0.25,"[{'Emotion': 'anger', 'Score': '0.7%'}, {'Emotion': 'disgust', 'Score': '19.4%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '79.5%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['reality', 'just', 'wealthy', 'people']",reality,False
audio404.wav,1872.141,1873.021,SPEAKER_02,You mentioned Donald Trump.,0.22915843,0.36,0.22,0.32,"[{'Emotion': 'anger', 'Score': '98.2%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.5%'}, {'Emotion': 'happiness', 'Score': '0.9%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",anger,"['donald', 'trump']",trump,False
audio405.wav,1873.041,1874.483,SPEAKER_02,It's not just Donald Trump you're taxing.,0.16856109,-0.28,0.37,0.45,"[{'Emotion': 'anger', 'Score': '86.0%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '13.5%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",anger,"['donald', 'trump']",donald,False
audio406.wav,1875.123,1881.128,SPEAKER_02,"It's all those businesses that employ one quarter of the workers in America, these small businesses that are taxed as individuals.",0.45787817,-0.01,0.29,0.4,"[{'Emotion': 'anger', 'Score': '0.7%'}, {'Emotion': 'disgust', 'Score': '17.2%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '81.5%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",happiness,"['businesses', 'one', 'quarter', 'workers', 'america', 'small', 'businesses', 'individuals']",businesses,True
audio407.wav,1881.509,1883.931,SPEAKER_02,You raise taxes and you kill jobs.,0.16311039,-0.81,0.36,0.51,"[{'Emotion': 'anger', 'Score': '17.6%'}, {'Emotion': 'disgust', 'Score': '0.6%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '81.5%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,"['taxes', 'jobs']",jobs,False
audio408.wav,1884.211,1889.816,SPEAKER_02,"That's why the National Federation of Independent Businesses said your plan will kill 700,000 jobs.",0.22543833,-0.43,0.37,0.49,"[{'Emotion': 'anger', 'Score': '0.9%'}, {'Emotion': 'disgust', 'Score': '3.0%'}, {'Emotion': 'fear', 'Score': '0.5%'}, {'Emotion': 'happiness', 'Score': '95.6%'}, {'Emotion': 'sadness', 'Score': '0.0%'}]",happiness,"['national', 'federation', 'independent', 'businesses', 'plan', '700', '000', 'jobs']",jobs,False
audio409.wav,1890.176,1892.058,SPEAKER_02,I don't want to kill jobs in this environment.,0.113938846,-0.58,0.39,0.5,"[{'Emotion': 'anger', 'Score': '98.0%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '1.3%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",anger,"['jobs', 'environment']",jobs,False
audio410.wav,1892.238,1893.079,SPEAKER_02,Let me make one more point.,0.22136837,0.21,0.24,0.27,"[{'Emotion': 'anger', 'Score': '98.5%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.5%'}, {'Emotion': 'happiness', 'Score': '0.6%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",anger,"['one', 'point']",point,False
audio411.wav,1893.764,1896.308,SPEAKER_01," Let's not even answer the taxes thing for a moment, okay?",0.5405338,-0.23,0.33,0.27,"[{'Emotion': 'anger', 'Score': '96.5%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.8%'}, {'Emotion': 'happiness', 'Score': '2.5%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",anger,"['s', 'taxes', 'thing', 'moment']",moment,True
audio412.wav,1897.77,1898.291,SPEAKER_00,Mr. President.,0.1980888,-0.1,-0.11,-0.04,"[{'Emotion': 'anger', 'Score': '2.9%'}, {'Emotion': 'disgust', 'Score': '0.5%'}, {'Emotion': 'fear', 'Score': '89.5%'}, {'Emotion': 'happiness', 'Score': '6.4%'}, {'Emotion': 'sadness', 'Score': '0.7%'}]",fear,"['mr', 'president']",president,False
audio413.wav,1898.331,1900.133,SPEAKER_00,"Well, we've had this discussion before.",0.44449902,0.09,0.06,0.16,"[{'Emotion': 'anger', 'Score': '0.2%'}, {'Emotion': 'disgust', 'Score': '86.8%'}, {'Emotion': 'fear', 'Score': '4.5%'}, {'Emotion': 'happiness', 'Score': '1.3%'}, {'Emotion': 'sadness', 'Score': '7.3%'}]",disgust,['discussion'],discussion,True
audio414.wav,1900.153,1907.062,SPEAKER_01,"About the idea that in order to reduce the deficit, there has to be revenue in addition to cuts.",0.663559,-0.08,0.21,0.27,"[{'Emotion': 'anger', 'Score': '1.4%'}, {'Emotion': 'disgust', 'Score': '28.6%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '69.5%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",happiness,"['idea', 'order', 'deficit', 'revenue', 'addition', 'cuts']",idea,True
audio415.wav,1907.683,1909.305,SPEAKER_00,There has to be revenue in addition to cuts.,0.32738277,-0.11,0.14,0.29,"[{'Emotion': 'anger', 'Score': '0.9%'}, {'Emotion': 'disgust', 'Score': '18.3%'}, {'Emotion': 'fear', 'Score': '1.1%'}, {'Emotion': 'happiness', 'Score': '78.2%'}, {'Emotion': 'sadness', 'Score': '1.6%'}]",happiness,"['revenue', 'addition', 'cuts']",revenue,False
audio416.wav,1909.365,1911.188,SPEAKER_00,"Now, Governor Romney has ruled out revenue.",0.39893857,0.02,0.11,0.27,"[{'Emotion': 'anger', 'Score': '27.0%'}, {'Emotion': 'disgust', 'Score': '13.5%'}, {'Emotion': 'fear', 'Score': '0.8%'}, {'Emotion': 'happiness', 'Score': '57.7%'}, {'Emotion': 'sadness', 'Score': '1.0%'}]",neutral,"['governor', 'romney', 'revenue']",governor,False
audio417.wav,1911.801,1913.202,SPEAKER_00, He's ruled out revenue?,0.5313796,0.22,0.58,0.47,"[{'Emotion': 'anger', 'Score': '1.7%'}, {'Emotion': 'disgust', 'Score': '0.5%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '97.7%'}, {'Emotion': 'sadness', 'Score': '0.0%'}]",happiness,['revenue'],revenue,True
audio418.wav,1913.242,1913.823,SPEAKER_00,Absolutely.,0.10347637,0.09,0.25,0.41,"[{'Emotion': 'anger', 'Score': '0.2%'}, {'Emotion': 'disgust', 'Score': '4.6%'}, {'Emotion': 'fear', 'Score': '0.6%'}, {'Emotion': 'happiness', 'Score': '94.6%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,[],[],False
audio419.wav,1915.324,1921.389,SPEAKER_02,"Look, the revenue I get is by more people working, getting higher pay, paying more taxes.",0.27944553,-0.25,0.35,0.44,"[{'Emotion': 'anger', 'Score': '0.9%'}, {'Emotion': 'disgust', 'Score': '33.7%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '65.0%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['revenue', 'people', 'higher', 'pay', 'taxes']",people,False
audio420.wav,1921.889,1923.911,SPEAKER_02,That's how we get growth and how we balance the budget.,0.22910844,0.08,0.28,0.37,"[{'Emotion': 'anger', 'Score': '98.1%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '1.4%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,"['growth', 'budget']",growth,False
audio421.wav,1924.131,1928.875,SPEAKER_02,"But the idea of taxing people more, putting more people out of work, you'll never get there.",0.19785215,-0.4,0.36,0.42,"[{'Emotion': 'anger', 'Score': '0.5%'}, {'Emotion': 'disgust', 'Score': '20.9%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '78.2%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['idea', 'people', 'people', 'work']",people,False
audio422.wav,1929.115,1931.237,SPEAKER_02,You never balance the budget by raising taxes.,0.19033231,-0.46,0.33,0.43,"[{'Emotion': 'anger', 'Score': '3.1%'}, {'Emotion': 'disgust', 'Score': '1.5%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '95.2%'}, {'Emotion': 'sadness', 'Score': '0.0%'}]",happiness,"['budget', 'taxes']",budget,False
audio423.wav,1931.577,1936.341,SPEAKER_02,Spain spends 42% of their total economy on government.,0.26512706,-0.13,0.4,0.49,"[{'Emotion': 'anger', 'Score': '3.8%'}, {'Emotion': 'disgust', 'Score': '16.0%'}, {'Emotion': 'fear', 'Score': '3.7%'}, {'Emotion': 'happiness', 'Score': '76.1%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",happiness,"['spain', '42', 'total', 'economy', 'government']",spain,False
audio424.wav,1936.962,1939.524,SPEAKER_02,We're now spending 42% of our economy on government.,0.32925242,0.15,0.34,0.48,"[{'Emotion': 'anger', 'Score': '98.2%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '1.0%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",anger,"['42', 'economy', 'government']",government,False
audio425.wav,1939.944,1941.446,SPEAKER_02, I don't want to go down the path to Spain.,0.27447292,-0.33,0.4,0.43,"[{'Emotion': 'anger', 'Score': '3.0%'}, {'Emotion': 'disgust', 'Score': '0.6%'}, {'Emotion': 'fear', 'Score': '0.1%'}, {'Emotion': 'happiness', 'Score': '96.2%'}, {'Emotion': 'sadness', 'Score': '0.1%'}]",happiness,"['path', 'spain']",path,False
audio426.wav,1941.906,1947.431,SPEAKER_02,I want to go down the path of growth that puts Americans to work with more money coming in because they're working.,0.2507557,0.14,0.3,0.47,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '74.8%'}, {'Emotion': 'fear', 'Score': '0.6%'}, {'Emotion': 'happiness', 'Score': '23.8%'}, {'Emotion': 'sadness', 'Score': '0.5%'}]",disgust,"['path', 'growth', 'americans', 'money']",americans,False
audio427.wav,1947.451,1954.078,SPEAKER_01,"But, Mr. President, you're saying in order to get the job done, it's got to be balanced.",0.63747394,-0.0,0.22,0.31,"[{'Emotion': 'anger', 'Score': '16.6%'}, {'Emotion': 'disgust', 'Score': '23.5%'}, {'Emotion': 'fear', 'Score': '1.0%'}, {'Emotion': 'happiness', 'Score': '58.5%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",neutral,"['order', 'job']",job,True
audio428.wav,1954.198,1957.481,SPEAKER_00,"If we're serious, we've got to take a balanced, responsible approach.",0.31590697,0.2,0.14,0.33,"[{'Emotion': 'anger', 'Score': '3.1%'}, {'Emotion': 'disgust', 'Score': '76.3%'}, {'Emotion': 'fear', 'Score': '2.2%'}, {'Emotion': 'happiness', 'Score': '12.1%'}, {'Emotion': 'sadness', 'Score': '6.3%'}]",disgust,"['balanced', 'responsible', 'approach']",responsible,False
audio429.wav,1957.501,1960.464,SPEAKER_00,"And by the way, this is not just when it comes to individual taxes.",0.3891455,-0.41,0.2,0.35,"[{'Emotion': 'anger', 'Score': '0.8%'}, {'Emotion': 'disgust', 'Score': '33.9%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '64.6%'}, {'Emotion': 'sadness', 'Score': '0.5%'}]",neutral,"['way', 'individual', 'taxes']",taxes,False
audio430.wav,1961.384,1962.746,SPEAKER_00,Let's talk about corporate taxes.,0.37967,-0.44,0.09,0.26,"[{'Emotion': 'anger', 'Score': '94.3%'}, {'Emotion': 'disgust', 'Score': '0.1%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '5.2%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,"['s', 'corporate', 'taxes']",taxes,False
audio431.wav,1964.778,1971.522,SPEAKER_00, I've identified areas where we can right away make a change that I believe would actually help the economy.,0.42057773,0.14,0.29,0.36,"[{'Emotion': 'anger', 'Score': '1.5%'}, {'Emotion': 'disgust', 'Score': '67.4%'}, {'Emotion': 'fear', 'Score': '0.5%'}, {'Emotion': 'happiness', 'Score': '29.6%'}, {'Emotion': 'sadness', 'Score': '1.1%'}]",disgust,"['areas', 'change', 'economy']",economy,False
audio432.wav,1971.922,1978.406,SPEAKER_00,The oil industry gets $4 billion a year in corporate welfare.,0.46071845,-0.04,0.03,0.25,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '68.8%'}, {'Emotion': 'fear', 'Score': '0.7%'}, {'Emotion': 'happiness', 'Score': '0.6%'}, {'Emotion': 'sadness', 'Score': '29.9%'}]",disgust,"['oil', 'industry', 'corporate', 'welfare']",oil,True
audio433.wav,1978.866,1983.509,SPEAKER_00,"Basically, they get deductions that those small businesses that Governor Romney refers to, they don't get.",0.48898378,-0.25,0.39,0.43,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '95.8%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '3.4%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",disgust,"['deductions', 'small', 'businesses', 'governor', 'romney']",deductions,True
audio434.wav,1983.529,1993.275,SPEAKER_00,"Now, does anybody think that ExxonMobil needs some extra money when they're making money every time you go to the pump?",0.42493135,-0.13,0.23,0.3,"[{'Emotion': 'anger', 'Score': '0.0%'}, {'Emotion': 'disgust', 'Score': '97.3%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '1.2%'}, {'Emotion': 'sadness', 'Score': '1.2%'}]",disgust,"['anybody', 'exxonmobil', 'extra', 'money', 'money', 'pump']",pump,False
audio435.wav,1994.582,1996.403,SPEAKER_00, Why wouldn't we want to eliminate that?,0.33153757,-0.6,0.51,0.51,"[{'Emotion': 'anger', 'Score': '97.6%'}, {'Emotion': 'disgust', 'Score': '0.0%'}, {'Emotion': 'fear', 'Score': '0.6%'}, {'Emotion': 'happiness', 'Score': '1.6%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",anger,[],[],False
audio436.wav,1997.103,2000.946,SPEAKER_00,Why wouldn't we eliminate tax breaks for corporate jets?,0.49762142,-0.25,0.31,0.36,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '97.8%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '1.4%'}, {'Emotion': 'sadness', 'Score': '0.6%'}]",disgust,"['tax', 'breaks', 'corporate', 'jets']",jets,True
audio437.wav,2001.446,2007.009,SPEAKER_00,"My attitude is, if you've got a corporate jet, you can probably afford to pay full freight, not get a special break for it.",0.4975607,0.1,0.27,0.43,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '97.6%'}, {'Emotion': 'fear', 'Score': '0.4%'}, {'Emotion': 'happiness', 'Score': '1.1%'}, {'Emotion': 'sadness', 'Score': '0.8%'}]",disgust,"['attitude', 'corporate', 'jet', 'full', 'freight', 'special', 'break']",attitude,True
audio438.wav,2007.97,2012.893,SPEAKER_00,"When it comes to corporate taxes, Governor Romney has said he wants to, in a revenue-neutral way,",0.5158054,-0.13,0.22,0.36,"[{'Emotion': 'anger', 'Score': '4.5%'}, {'Emotion': 'disgust', 'Score': '52.3%'}, {'Emotion': 'fear', 'Score': '0.7%'}, {'Emotion': 'happiness', 'Score': '41.6%'}, {'Emotion': 'sadness', 'Score': '0.9%'}]",neutral,"['corporate', 'taxes', 'governor', 'romney', 'revenue', 'neutral', 'way']",taxes,True
audio439.wav,2014.474,2021.856,SPEAKER_00," closed loopholes, deductions, he hasn't identified which ones they are, but thereby bring down the corporate rate.",0.47547925,-0.03,0.16,0.31,"[{'Emotion': 'anger', 'Score': '0.0%'}, {'Emotion': 'disgust', 'Score': '98.1%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '1.0%'}, {'Emotion': 'sadness', 'Score': '0.7%'}]",disgust,"['closed', 'loopholes', 'deductions', 'ones', 'corporate', 'rate']",deductions,True
audio440.wav,2021.936,2025.758,SPEAKER_00,"Well, I want to do the same thing, but I've actually identified how we can do that.",0.42277786,0.16,0.29,0.39,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '69.7%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '29.5%'}, {'Emotion': 'sadness', 'Score': '0.2%'}]",disgust,['thing'],thing,False
audio441.wav,2026.318,2031.859,SPEAKER_00,And part of the way to do it is to not give tax breaks to companies that are shipping jobs overseas.,0.42356315,-0.25,0.31,0.42,"[{'Emotion': 'anger', 'Score': '0.3%'}, {'Emotion': 'disgust', 'Score': '65.7%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '33.5%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",disgust,"['part', 'way', 'tax', 'breaks', 'companies', 'jobs']",jobs,False
audio442.wav,2031.919,2037.061,SPEAKER_00,"Right now, you can actually take a deduction for moving a plant overseas.",0.54019356,0.09,0.4,0.48,"[{'Emotion': 'anger', 'Score': '1.0%'}, {'Emotion': 'disgust', 'Score': '32.2%'}, {'Emotion': 'fear', 'Score': '0.5%'}, {'Emotion': 'happiness', 'Score': '65.8%'}, {'Emotion': 'sadness', 'Score': '0.4%'}]",happiness,"['deduction', 'plant']",deduction,True
audio443.wav,2038.26,2042.501,SPEAKER_00," I think most Americans would say, that doesn't make sense, and all that raises revenue.",0.541151,-0.45,0.32,0.44,"[{'Emotion': 'anger', 'Score': '2.6%'}, {'Emotion': 'disgust', 'Score': '11.8%'}, {'Emotion': 'fear', 'Score': '0.2%'}, {'Emotion': 'happiness', 'Score': '85.2%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",happiness,"['americans', 'sense', 'revenue']",americans,True
audio444.wav,2043.021,2054.805,SPEAKER_00,"And so if we take a balanced approach, what that then allows us to do is also to help young people, the way we already have during my administration, make sure that they can afford to go to college.",0.63309234,0.15,0.3,0.44,"[{'Emotion': 'anger', 'Score': '0.2%'}, {'Emotion': 'disgust', 'Score': '83.4%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '15.8%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",disgust,"['balanced', 'approach', 'us', 'young', 'people', 'way', 'administration', 'college']",college,True
audio445.wav,2055.425,2065.048,SPEAKER_00,"It means that the teacher that I met in Las Vegas, a wonderful young lady, who describes to me she's got 42 kids in her class, the first two weeks,",0.49070367,0.47,0.33,0.48,"[{'Emotion': 'anger', 'Score': '0.1%'}, {'Emotion': 'disgust', 'Score': '96.9%'}, {'Emotion': 'fear', 'Score': '0.3%'}, {'Emotion': 'happiness', 'Score': '2.3%'}, {'Emotion': 'sadness', 'Score': '0.5%'}]",disgust,"['las', 'vegas', 'wonderful', 'young', 'lady', '42', 'kids', 'class', 'first', 'two', 'weeks']",42,True
audio446.wav,2066.058,2070.221,SPEAKER_00, She's got some of them sitting on the floor until finally they get reassigned.,0.47031358,-0.08,0.31,0.41,"[{'Emotion': 'anger', 'Score': '1.2%'}, {'Emotion': 'disgust', 'Score': '63.1%'}, {'Emotion': 'fear', 'Score': '0.8%'}, {'Emotion': 'happiness', 'Score': '34.6%'}, {'Emotion': 'sadness', 'Score': '0.3%'}]",neutral,['floor'],floor,True
